id,Revenue,1,2,3,4,5,6,7,8,9
ORDX3116,1273, ,House white wine 75cl,Curry,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX3117,1128,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,,,
ORDX3118,506,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX3119,769,Bhuna - Chicken, ,Lamb Biryani,,,,,,
ORDX3120,930,Chicken Tikka Balti,Vindaloo - Prawn,,,,,,,
ORDX3121,1078,Plain Rice,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,,,
ORDX3122,1215,House white wine 75cl,Vindaloo - Prawn,,,,,,,
ORDX3123,473,Plain Rice,Special Fried Rice,Curry,,,,,,
ORDX3124,762,Plain Rice,Bhuna - Chicken,Korma - Lamb,,,,,,
ORDX3125,822,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,
ORDX3126,730,Special Fried Rice,Curry,,,,,,,
ORDX3127,771,Bhuna - Chicken,Curry,Vindaloo - Prawn,,,,,,
ORDX3128,1011,Plain Rice,Bhuna - Chicken,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3129,554,House white wine 75cl,Curry,,,,,,,
ORDX3130,1330,House white wine 75cl,Korma - Lamb,,,,,,,
ORDX3131,1224,Plain Rice, ,Special Fried Rice,Curry,Lamb Biryani,,,,
ORDX3132,1261,Chicken Tikka Balti,Special Fried Rice,Curry,,,,,,
ORDX3133,590,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3134,603,Chicken Tikka Balti,Curry,,,,,,,
ORDX3135,737,Bhuna - Chicken,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3136,687, ,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX3137,861,Chicken Tikka Balti,Curry,Lamb Biryani,Korma - Lamb,,,,,
ORDX3138,1176,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,,,
ORDX3139,1306,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Korma - Lamb,,,,
ORDX3140,399,Bhuna - Chicken,Special Fried Rice,,,,,,,
ORDX3141,1016,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Curry,Lamb Biryani,,,
ORDX3142,1354,Bhuna - Chicken,Korma - Lamb,,,,,,,
ORDX3143,448,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,,,,,
ORDX3144,1235,Bhuna - Chicken, ,Special Fried Rice,Curry,,,,,
ORDX3145,363,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,
ORDX3146,548,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3147,836,Plain Rice,Chicken Tikka Balti,Special Fried Rice,Korma - Lamb,,,,,
ORDX3148,1145,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,
ORDX3149,394,Plain Rice, ,Curry,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3150,929,Plain Rice,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,,
ORDX3151,488,Plain Rice, ,,,,,,,
ORDX3152,647,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Curry,,,
ORDX3153,1370,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,,,,,
ORDX3154,625,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Curry,,,,
ORDX3155,880,Plain Rice,Curry,,,,,,,
ORDX3156,1097,House white wine 75cl,Korma - Lamb,,,,,,,
ORDX3157,697,Bhuna - Chicken,Curry,Lamb Biryani,,,,,,
ORDX3158,1012,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,,,
ORDX3159,784,Bhuna - Chicken,House white wine 75cl,Korma - Lamb,,,,,,
ORDX3160,678,Plain Rice, ,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,,,
ORDX3161,781,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,
ORDX3162,1355,Plain Rice,Bhuna - Chicken, ,Lamb Biryani,,,,,
ORDX3163,963,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,,,,,,
ORDX3164,1318,Plain Rice, ,House white wine 75cl,Special Fried Rice,,,,,
ORDX3165,1076,Bhuna - Chicken,Special Fried Rice,Curry,,,,,,
ORDX3166,454,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,,
ORDX3167,420,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,
ORDX3168,975,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX3169,603,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3170,461,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX3171,1032,Bhuna - Chicken,Special Fried Rice,Lamb Biryani,,,,,,
ORDX3172,1280,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,
ORDX3173,784,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,Vindaloo - Prawn,,,,
ORDX3174,1261,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,,,,,
ORDX3175,716,Plain Rice,Chicken Tikka Balti,Special Fried Rice,Lamb Biryani,,,,,
ORDX3176,332,Plain Rice,House white wine 75cl,Special Fried Rice,Curry,Korma - Lamb,,,,
ORDX3177,446,House white wine 75cl,Special Fried Rice,,,,,,,
ORDX3178,562,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,
ORDX3179,1153,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,
ORDX3180,636,Chicken Tikka Balti, ,Special Fried Rice,Curry,Korma - Lamb,,,,
ORDX3181,1108,Chicken Tikka Balti,Vindaloo - Prawn,,,,,,,
ORDX3182,697,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,
ORDX3183,326,Bhuna - Chicken,Curry,Lamb Biryani,,,,,,
ORDX3184,520,Bhuna - Chicken,House white wine 75cl,Curry,Lamb Biryani,,,,,
ORDX3185,991,Plain Rice,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,
ORDX3186,1387,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,
ORDX3187,501,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Curry,Vindaloo - Prawn,,,,
ORDX3188,681,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Korma - Lamb,,
ORDX3189,758,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,
ORDX3190,1181,Bhuna - Chicken,Lamb Biryani,Vindaloo - Prawn,,,,,,
ORDX3191,507, ,Lamb Biryani,Korma - Lamb,,,,,,
ORDX3192,1244, ,House white wine 75cl,Curry,Lamb Biryani,,,,,
ORDX3193,940,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,
ORDX3194,1359,Bhuna - Chicken, ,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3195,1275,Plain Rice,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3196,889,Chicken Tikka Balti,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX3197,777,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3198,715,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,
ORDX3199,529, ,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3200,460,Chicken Tikka Balti,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX3201,467,Plain Rice,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3202,889,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,,,
ORDX3203,1330,Special Fried Rice,Curry,,,,,,,
ORDX3204,1374,Plain Rice, ,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3205,684,Curry,Vindaloo - Prawn,Korma - Lamb,,,,,,
ORDX3206,1087,Plain Rice,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX3207,694,House white wine 75cl,Vindaloo - Prawn,,,,,,,
ORDX3208,1273,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,
ORDX3209,443,Bhuna - Chicken, ,Vindaloo - Prawn,,,,,,
ORDX3210,993,Plain Rice,Bhuna - Chicken, ,Curry,,,,,
ORDX3211,332,Chicken Tikka Balti, ,Special Fried Rice,Curry,Vindaloo - Prawn,,,,
ORDX3212,1167,Plain Rice,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,,,
ORDX3213,461,Bhuna - Chicken,House white wine 75cl,,,,,,,
ORDX3214,476,Plain Rice,Chicken Tikka Balti, ,Curry,Vindaloo - Prawn,,,,
ORDX3215,817,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX3216,887,Plain Rice,Bhuna - Chicken,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX3217,695,Plain Rice,Chicken Tikka Balti, ,Curry,Lamb Biryani,,,,
ORDX3218,1079,Plain Rice, ,Vindaloo - Prawn,,,,,,
ORDX3219,355,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Curry,Korma - Lamb,,,,
ORDX3220,1057,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,
ORDX3221,654,Plain Rice,Chicken Tikka Balti, ,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3222,333,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3223,349,Plain Rice,Chicken Tikka Balti, ,Curry,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3224,498,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,,
ORDX3225,701,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,,
ORDX3226,597, ,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX3227,1063,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3228,648,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3229,1146,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,,,,,
ORDX3230,906,Plain Rice,Bhuna - Chicken,House white wine 75cl,Vindaloo - Prawn,,,,,
ORDX3231,367,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Curry,Vindaloo - Prawn,,,,
ORDX3232,710,Chicken Tikka Balti,Special Fried Rice,Vindaloo - Prawn,,,,,,
ORDX3233,784,Plain Rice,Chicken Tikka Balti,,,,,,,
ORDX3234,489,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,,
ORDX3235,906, ,House white wine 75cl,Special Fried Rice,,,,,,
ORDX3236,1195,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Lamb Biryani,,,
ORDX3237,956,Special Fried Rice,Lamb Biryani,,,,,,,
ORDX3238,548,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,,,,,,
ORDX3239,1035, ,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,,,
ORDX3240,815,Curry,Vindaloo - Prawn,,,,,,,
ORDX3241,991,Plain Rice,Bhuna - Chicken,,,,,,,
ORDX3242,734,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Curry,Lamb Biryani,Korma - Lamb,,
ORDX3243,922,Chicken Tikka Balti, ,,,,,,,
ORDX3244,1243,Plain Rice,Bhuna - Chicken, ,,,,,,
ORDX3245,796,Plain Rice, ,Curry,Lamb Biryani,Korma - Lamb,,,,
ORDX3246,1028,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Korma - Lamb,,,,
ORDX3247,829,Plain Rice, ,House white wine 75cl,Curry,Lamb Biryani,Korma - Lamb,,,
ORDX3248,1025,Plain Rice,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,,,
ORDX3249,445,Plain Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX3250,931,Plain Rice,Chicken Tikka Balti, ,Curry,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3251,494,Plain Rice, ,House white wine 75cl,,,,,,
ORDX3252,868,Plain Rice,Chicken Tikka Balti, ,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3253,490,Chicken Tikka Balti, ,Vindaloo - Prawn,,,,,,
ORDX3254,492,Bhuna - Chicken,House white wine 75cl,,,,,,,
ORDX3255,1096,Plain Rice, ,Special Fried Rice,Curry,,,,,
ORDX3256,519, ,Special Fried Rice,Curry,Korma - Lamb,,,,,
ORDX3257,1104,Chicken Tikka Balti,Curry,Lamb Biryani,,,,,,
ORDX3258,357,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3259,1027,Plain Rice,House white wine 75cl,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,,
ORDX3260,539,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,,,,
ORDX3261,1166,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Korma - Lamb,,,
ORDX3262,810,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3263,1271,Plain Rice,Bhuna - Chicken,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,,
ORDX3264,943,Bhuna - Chicken,Chicken Tikka Balti,Korma - Lamb,,,,,,
ORDX3265,813,Plain Rice, ,Korma - Lamb,,,,,,
ORDX3266,1316,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,
ORDX3267,412,Plain Rice,Chicken Tikka Balti, ,Lamb Biryani,Korma - Lamb,,,,
ORDX3268,733, ,Special Fried Rice,,,,,,,
ORDX3269,595,Plain Rice,Lamb Biryani,,,,,,,
ORDX3270,1208,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX3271,505,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX3272,866, ,House white wine 75cl,Korma - Lamb,,,,,,
ORDX3273,860, ,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3274,1088,Bhuna - Chicken,Special Fried Rice,Curry,Korma - Lamb,,,,,
ORDX3275,424,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,Korma - Lamb,,,
ORDX3276,995,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,
ORDX3277,503,Bhuna - Chicken,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX3278,657,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX3279,1364,Plain Rice,Bhuna - Chicken,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX3280,1062,Plain Rice,Bhuna - Chicken,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3281,1173,House white wine 75cl,Special Fried Rice,Lamb Biryani,,,,,,
ORDX3282,1298,House white wine 75cl,Curry,Korma - Lamb,,,,,,
ORDX3283,894,Chicken Tikka Balti, ,Curry,,,,,,
ORDX3284,324,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,,
ORDX3285,768,Bhuna - Chicken, ,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3286,458,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,
ORDX3287,994,Plain Rice, ,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX3288,836, ,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3289,1055, ,Lamb Biryani,Vindaloo - Prawn,,,,,,
ORDX3290,1297,Bhuna - Chicken,Special Fried Rice,,,,,,,
ORDX3291,1054,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,
ORDX3292,1276,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,,,
ORDX3293,827,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Curry,,
ORDX3294,915,Plain Rice,Bhuna - Chicken,,,,,,,
ORDX3295,1352,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,,,,
ORDX3296,362,Plain Rice, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,
ORDX3297,704,House white wine 75cl,Special Fried Rice,,,,,,,
ORDX3298,1310,Plain Rice, ,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,,
ORDX3299,345,Plain Rice,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3300,982,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,,
ORDX3301,834,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Korma - Lamb,,,,,
ORDX3302,1090,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Vindaloo - Prawn,,,,,
ORDX3303,805,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Curry,,,
ORDX3304,565,Plain Rice, ,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3305,547,Plain Rice,Bhuna - Chicken, ,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX3306,833,Bhuna - Chicken,House white wine 75cl,Korma - Lamb,,,,,,
ORDX3307,870,Chicken Tikka Balti,Special Fried Rice,,,,,,,
ORDX3308,763,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,,,,,
ORDX3309,666,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,,,,,
ORDX3310,842,Bhuna - Chicken,Lamb Biryani,,,,,,,
ORDX3311,492,Bhuna - Chicken, ,Special Fried Rice,,,,,,
ORDX3312,433, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,
ORDX3313,849,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,,,
ORDX3314,1363,Bhuna - Chicken,Chicken Tikka Balti, ,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3315,548,Bhuna - Chicken,Lamb Biryani,,,,,,,
ORDX3316,321,Special Fried Rice,Curry,,,,,,,
ORDX3317,903, ,Vindaloo - Prawn,,,,,,,
ORDX3318,913,House white wine 75cl,Special Fried Rice,Korma - Lamb,,,,,,
ORDX3319,1044,Chicken Tikka Balti,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX3320,810,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,,,,
ORDX3321,1312,Special Fried Rice,Curry,Korma - Lamb,,,,,,
ORDX3322,1108,Bhuna - Chicken,Special Fried Rice,,,,,,,
ORDX3323,427,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Vindaloo - Prawn,,,
ORDX3324,649,Bhuna - Chicken, ,Curry,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX3325,710,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,,,,
ORDX3326,1086,Chicken Tikka Balti, ,Special Fried Rice,Curry,Korma - Lamb,,,,
ORDX3327,416,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,
ORDX3328,830,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Korma - Lamb,
ORDX3329,594,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Korma - Lamb,,,,
ORDX3330,595, ,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3331,1339,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,,,,
ORDX3332,411,Chicken Tikka Balti,Vindaloo - Prawn,,,,,,,
ORDX3333,776,Bhuna - Chicken, ,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX3334,717, ,House white wine 75cl,,,,,,,
ORDX3335,862, ,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX3336,328,Plain Rice, ,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX3337,1084, ,Vindaloo - Prawn,,,,,,,
ORDX3338,595,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Curry,Lamb Biryani,,
ORDX3339,1257,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,,,,
ORDX3340,850,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Vindaloo - Prawn,,,,
ORDX3341,1264, ,House white wine 75cl,Special Fried Rice,Curry,,,,,
ORDX3342,624,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,,,
ORDX3343,1073,Plain Rice,Bhuna - Chicken,Vindaloo - Prawn,,,,,,
ORDX3344,742,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,
ORDX3345,425,Chicken Tikka Balti, ,Curry,Vindaloo - Prawn,,,,,
ORDX3346,557,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,,,
ORDX3347,333,Plain Rice,Bhuna - Chicken,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3348,1264,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,
ORDX3349,1064, ,Curry,Lamb Biryani,,,,,,
ORDX3350,815,Bhuna - Chicken, ,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,
ORDX3351,957,Plain Rice,Chicken Tikka Balti, ,Special Fried Rice,Curry,Korma - Lamb,,,
ORDX3352,530,Chicken Tikka Balti, ,Lamb Biryani,Korma - Lamb,,,,,
ORDX3353,1233,Plain Rice,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3354,891,Bhuna - Chicken,Special Fried Rice,,,,,,,
ORDX3355,736,Plain Rice,House white wine 75cl,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,,
ORDX3356,1298,Chicken Tikka Balti,Curry,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX3357,1190,Plain Rice, ,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,,
ORDX3358,642,Chicken Tikka Balti,Special Fried Rice,,,,,,,
ORDX3359,1304, ,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX3360,476,Plain Rice,Bhuna - Chicken, ,Curry,Vindaloo - Prawn,Korma - Lamb,,,
ORDX3361,734,Plain Rice,Bhuna - Chicken,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3362,951,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,
ORDX3363,1186,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,,,,
ORDX3364,1110,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,,,,,
ORDX3365,1256,Plain Rice, ,Curry,,,,,,
ORDX3366,1086,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,Korma - Lamb,,
ORDX3367,1345,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,,,,
ORDX3368,1020,Bhuna - Chicken,Lamb Biryani,Korma - Lamb,,,,,,
ORDX3369,648,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Korma - Lamb,,
ORDX3370,1058,Chicken Tikka Balti, ,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,
ORDX3371,1176,Plain Rice,House white wine 75cl,Special Fried Rice,Curry,,,,,
ORDX3372,654, ,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,,,
ORDX3373,1361,Plain Rice,Bhuna - Chicken,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX3374,570,Chicken Tikka Balti, ,House white wine 75cl,,,,,,
ORDX3375,1123,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,
ORDX3376,1189,Plain Rice,Bhuna - Chicken,Vindaloo - Prawn,,,,,,
ORDX3377,904,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,,,
ORDX3378,1051,House white wine 75cl,Curry,Lamb Biryani,,,,,,
ORDX3379,577,Bhuna - Chicken, ,,,,,,,
ORDX3380,913,Plain Rice,Chicken Tikka Balti, ,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,
ORDX3381,839,Bhuna - Chicken,Special Fried Rice,Vindaloo - Prawn,,,,,,
ORDX3382,339,Bhuna - Chicken,Chicken Tikka Balti,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX3383,563,Plain Rice,Bhuna - Chicken,,,,,,,
